['0.02:-0.26:0.03', '0.00:-0.11:0.00', '0.04:0.15:0.00', '0.04:-0.04:0.01', '0.01:-0.14:0.00', '0.00:0.13:0.05', '0.01:-0.29:0.08', '0.00:-0.08:0.04', '0.02:-0.27:0.04', '0.00:0.10:0.05', '0.01:-0.18:0.02', '0.13:0.01:0.00', '0.01:-0.06:0.07', '0.02:-0.01:0.08', '0.00:0.21:0.06', '0.09:-0.16:0.16', '0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23']['0:0:0', '0:0:0']
['0.00:-0.11:0.00', '0.04:0.15:0.00', '0.04:-0.04:0.01', '0.01:-0.14:0.00', '0.00:0.13:0.05', '0.01:-0.29:0.08', '0.00:-0.08:0.04', '0.02:-0.27:0.04', '0.00:0.10:0.05', '0.01:-0.18:0.02', '0.13:0.01:0.00', '0.01:-0.06:0.07', '0.02:-0.01:0.08', '0.00:0.21:0.06', '0.09:-0.16:0.16', '0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16']['0:0:0', '0:0:0']
['0.04:0.15:0.00', '0.04:-0.04:0.01', '0.01:-0.14:0.00', '0.00:0.13:0.05', '0.01:-0.29:0.08', '0.00:-0.08:0.04', '0.02:-0.27:0.04', '0.00:0.10:0.05', '0.01:-0.18:0.02', '0.13:0.01:0.00', '0.01:-0.06:0.07', '0.02:-0.01:0.08', '0.00:0.21:0.06', '0.09:-0.16:0.16', '0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05']['0:0:0', '0:0:0']
['0.04:-0.04:0.01', '0.01:-0.14:0.00', '0.00:0.13:0.05', '0.01:-0.29:0.08', '0.00:-0.08:0.04', '0.02:-0.27:0.04', '0.00:0.10:0.05', '0.01:-0.18:0.02', '0.13:0.01:0.00', '0.01:-0.06:0.07', '0.02:-0.01:0.08', '0.00:0.21:0.06', '0.09:-0.16:0.16', '0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00']['0:0:0', '0:0:0']
['0.01:-0.14:0.00', '0.00:0.13:0.05', '0.01:-0.29:0.08', '0.00:-0.08:0.04', '0.02:-0.27:0.04', '0.00:0.10:0.05', '0.01:-0.18:0.02', '0.13:0.01:0.00', '0.01:-0.06:0.07', '0.02:-0.01:0.08', '0.00:0.21:0.06', '0.09:-0.16:0.16', '0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16']['0:0:0', '0:0:0']
['0.00:0.13:0.05', '0.01:-0.29:0.08', '0.00:-0.08:0.04', '0.02:-0.27:0.04', '0.00:0.10:0.05', '0.01:-0.18:0.02', '0.13:0.01:0.00', '0.01:-0.06:0.07', '0.02:-0.01:0.08', '0.00:0.21:0.06', '0.09:-0.16:0.16', '0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00']['0:0:0', '0:0:0']
['0.01:-0.29:0.08', '0.00:-0.08:0.04', '0.02:-0.27:0.04', '0.00:0.10:0.05', '0.01:-0.18:0.02', '0.13:0.01:0.00', '0.01:-0.06:0.07', '0.02:-0.01:0.08', '0.00:0.21:0.06', '0.09:-0.16:0.16', '0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04']['0:0:0', '0:0:0']
['0.00:-0.08:0.04', '0.02:-0.27:0.04', '0.00:0.10:0.05', '0.01:-0.18:0.02', '0.13:0.01:0.00', '0.01:-0.06:0.07', '0.02:-0.01:0.08', '0.00:0.21:0.06', '0.09:-0.16:0.16', '0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12']['0:0:0', '0:0:0']
['0.02:-0.27:0.04', '0.00:0.10:0.05', '0.01:-0.18:0.02', '0.13:0.01:0.00', '0.01:-0.06:0.07', '0.02:-0.01:0.08', '0.00:0.21:0.06', '0.09:-0.16:0.16', '0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15']['0:0:0', '0:0:0']
['0.00:0.10:0.05', '0.01:-0.18:0.02', '0.13:0.01:0.00', '0.01:-0.06:0.07', '0.02:-0.01:0.08', '0.00:0.21:0.06', '0.09:-0.16:0.16', '0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07']['0:0:0', '0:0:0']
['0.01:-0.18:0.02', '0.13:0.01:0.00', '0.01:-0.06:0.07', '0.02:-0.01:0.08', '0.00:0.21:0.06', '0.09:-0.16:0.16', '0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16']['0:0:0', '2:-3:2']
['0.13:0.01:0.00', '0.01:-0.06:0.07', '0.02:-0.01:0.08', '0.00:0.21:0.06', '0.09:-0.16:0.16', '0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22']['2:-3:2', '2:0:1']
['0.01:-0.06:0.07', '0.02:-0.01:0.08', '0.00:0.21:0.06', '0.09:-0.16:0.16', '0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15']['2:0:1', '1:1:2']
['0.02:-0.01:0.08', '0.00:0.21:0.06', '0.09:-0.16:0.16', '0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00']['1:1:2', '1:-3:1']
['0.00:0.21:0.06', '0.09:-0.16:0.16', '0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00']['1:-3:1', '2:1:1']
['0.09:-0.16:0.16', '0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['2:1:1', '1:2:1']
['0.02:-0.17:0.11', '0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['1:2:1', '2:0:2']
['0.05:-0.31:0.09', '0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['2:0:2', '2:-3:2']
['0.14:0.38:0.05', '0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['2:-3:2', '2:-1:1']
['0.14:-0.19:0.30', '0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['2:-1:1', '2:-3:0']
['0.00:-0.34:0.14', '0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['2:-3:0', '2:0:2']
['0.03:-0.20:0.18', '0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['2:0:2', '2:1:1']
['0.01:0.03:0.47', '0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['2:1:1', '1:-3:2']
['0.14:0.44:0.00', '0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['1:-3:2', '2:1:1']
['0.09:0.11:0.00', '0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['2:1:1', '2:0:2']
['0.05:-0.29:0.07', '0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00']['2:0:2', '2:1:1']
['0.00:-0.67:0.38', '0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40']['2:1:1', '1:2:2']
['0.10:0.21:0.02', '0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02']['1:2:2', '2:2:1']
['0.28:-0.01:0.20', '0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23']['2:2:1', '2:1:0']
['0.07:-0.09:0.23', '0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03']['2:1:0', '1:2:2']
['0.04:-0.45:0.16', '0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02']['1:2:2', '1:-1:2']
['0.18:0.23:0.05', '0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10']['1:-1:2', '0:-3:0']
['0.07:0.09:0.00', '0.29:0.15:0.16', '0.07:0.59:0.00', '0.11:0.51:0.04', '0.01:0.04:0.12', '0.11:-0.11:0.15', '0.17:0.27:0.07', '0.23:-0.37:0.16', '0.26:-0.30:0.22', '0.07:0.25:0.15', '0.00:0.08:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.00:0.00:0.00', '0.14:-0.17:0.40', '0.20:0.03:0.02', '0.06:0.09:0.23', '0.10:-0.36:0.03', '0.25:0.13:0.02', '0.03:0.37:0.10', '0.16:-0.03:0.32']['0:-3:0', '2:2:1']
